Id,SalePrice
2735,133273.5419336625
2736,140707.79667183827
2737,112622.68681383808
2738,125547.35251943325
2739,164166.4421743336
2740,159521.65263403766
2741,124127.76033890387
2742,182082.70064904238
2743,150158.77808151394
2744,162586.99559604796
2745,158560.10748342797
2746,123144.96709540486
2747,176237.93609416997
2748,116899.20701396931
2749,134022.34323707898
2750,114772.0822052653
2751,128484.8705501398
2752,237632.53045858326
2753,172585.2405291251
2754,238512.6440019824
2755,138270.37034570123
2756,64447.90009447222
2757,50325.54241943802
2758,75107.85958480532
2759,168208.93494365853
2760,110093.75615844317
2761,146366.10117148445
2762,138991.7625131884
2763,230263.86500741588
2764,191211.8370651889
2765,296182.8018325565
2766,113735.47616035142
2767,49610.16908195312
2768,116152.21063816384
2769,118777.181135464
2770,174964.89803401753
2771,98311.81999584346
2772,103468.51096602622
2773,149825.68550178362
2774,147705.52552943095
2775,113166.97264772747
2776,156515.00900976406
2777,163308.9940123849
2778,140933.89117403096
2779,90219.92975545127
2780,109672.22220361815
2781,91676.4973086284
2782,79140.41611599305
2783,81001.78329232254
2784,100753.66328708339
2785,121827.35595636745
2786,38646.96121899318
2787,118887.6789315003
2788,40177.67194980872
2789,185140.68806731422
2790,111308.72292452538
2791,105374.2367671784
2792,50548.20966164279
2793,180037.6908802786
2794,64147.91303602781
2795,114844.95216013165
2796,80729.2863139793
2797,210974.10751104052
2798,123246.49484167388
2799,109569.48525243765
2800,76482.20512351196
2801,112471.17904896429
2802,131758.75413581543
2803,161516.68749047932
2804,148383.80028134794
2805,106038.30539528723
2806,68409.16110650089
2807,172065.59067620896
2808,157766.24163083266
2809,123381.88493522257
2810,125597.65856371587
2811,179424.54318699427
2812,176605.85453656153
2813,140655.42992949276
2814,144056.73025507154
2815,92647.3843539299
2816,248916.99643202592
2817,160490.7067176248
2818,128776.48824531306
2819,188131.2338738169
2820,128092.38889490184
2821,108499.80872667138
2822,211069.64584965957
2823,292757.7561146887
2824,170972.06456986116
2825,173337.05662642885
2826,127458.28525274759
2827,124613.08770777239
2828,238893.12302111788
2829,243847.86104809097
2830,232675.82917472464
2831,201699.2979165935
2832,238398.90714071342
2833,279120.73873246694
2834,218484.63577989722
2835,223977.66196364467
2836,211103.84245612426
2837,183233.09123422345
2838,136821.91348962532
2839,182622.0572943329
2840,204791.33465196588
2841,210270.2024118239
2842,232764.62679761462
2843,153043.0044133349
2844,190427.33326264704
2845,110593.57085470832
2846,217081.36688246415
2847,212308.76845095586
2848,241475.4831358504
2849,205149.99345351942
2850,299287.7794061424
2851,227410.364659735
2852,257294.30071593262
2853,234650.6855747525
2854,159191.32619742537
2855,217561.5625643446
2856,204092.02531046933
2857,196375.70245674253
2858,213695.89803215791
2859,118700.31831227476
2860,144053.57957692095
2861,138574.13042395236
2862,220605.16749815177
2863,156535.01634932077
2864,246939.34430460306
2865,144560.49350254727
2866,186015.24998500105
2867,69729.04377652402
2868,126295.96249671304
2869,99597.30989166419
2870,134720.4929911294
2871,88739.62544592458
2872,340.9844490007963
2873,85528.5209783822
2874,133809.22581815254
2875,117307.15417186194
2876,188589.74769254727
2877,134606.30322107207
2878,154314.6817432968
2879,125452.84831235092
2880,85661.27146602038
2881,138746.21626923885
2882,156842.84839098435
2883,190499.09359665588
2884,211981.99825500324
2885,173286.09231073782
2886,225516.5926176398
2887,113522.77845686884
2888,146724.09350876836
2889,54147.55921784777
2890,57408.47310279193
2891,142828.489177417
2892,52991.800375940045
2893,85573.66169283784
2894,55257.19796378864
2895,281399.2286415915
2896,259171.32337535243
2897,207120.45874197525
2898,163114.3228239636
2899,223608.3743945004
2900,171887.95684196404
2901,227593.45233528712
2902,198913.97990187583
2903,310650.67906849924
2904,327976.5780591173
2905,43546.946431420976
2906,249142.1802047966
2907,95158.33832279418
2908,117162.15641660197
2909,151366.35610504868
2910,71348.40746249678
2911,51433.49837637169
2912,157458.10237285797
2913,57072.40599737107
2914,64601.928094894974
2915,75174.29674729868
2916,60845.71049600828
2917,179828.15766449505
2918,118988.41055527702
2919,258064.85108734015
